,backers_count,converted_pledged_amount,country,created_at,currency,current_currency,deadline,disable_communication,fx_rate,goal,id,is_starrable,launched_at,name,pledged,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_pledged,cat_name,cat_slug,loc_state,time_allowed,goal/time_allowed
7741,46,2112,NAmerica,2019-01-17,USD,USD,2019-03-16,False,1.0,1500.0,39775641,False,2019-02-14,Spectris,2112.0,True,False,successful,2019-03-16,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/pendulumtess/spectris?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/pendulumtess/spectris/rewards""}}",2112.0,Product Design,design/product design,IL,58,25.862068965517242
7742,282,25850,NAmerica,2015-01-05,USD,USD,2015-03-04,False,1.0,25000.0,1839611675,False,2015-02-02,Brooks High Beer Battered | Eat Craft Beer,25850.0,True,False,successful,2015-03-04,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/brookshigh/brooks-high-beer-battered-eat-craft-beer?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/brookshigh/brooks-high-beer-battered-eat-craft-beer/rewards""}}",25850.0,Food Trucks,food/food trucks,MN,58,431.0344827586207
7743,8,403,NAmerica,2017-01-10,USD,USD,2017-03-19,False,1.0,18500.0,477255728,False,2017-02-17,Dreamcams and SlammerWhams-Poems for children who love words,403.0,False,False,failed,2017-03-19,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/869256707/dreamcams-and-slammerwhams-poems-for-children-who?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/869256707/dreamcams-and-slammerwhams-poems-for-children-who/rewards""}}",403.0,Poetry,publishing/poetry,OH,68,272.05882352941177
7744,84,5561,NAmerica,2017-07-09,USD,USD,2017-08-19,False,1.0,4448.0,113047024,False,2017-07-20,Lifestyle Brand Dedicated to Uniting Circus & Fitness Worlds,5561.0,True,False,successful,2017-08-19,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/cirfit/lifestyle-brand-dedicated-to-uniting-circus-and-fi?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/cirfit/lifestyle-brand-dedicated-to-uniting-circus-and-fi/rewards""}}",5561.0,Apparel,fashion/apparel,CA,41,108.48780487804878
7745,5,447,Aus,2014-09-25,AUD,USD,2014-11-05,False,0.7176123600000001,15000.0,2100244554,False,2014-10-06,Chernobyl - 30km Exclusion Zone,512.0,False,False,failed,2014-11-05,0.86752089,"{""web"":{""project"":""https://www.kickstarter.com/projects/835387563/chernobyl-30km-exclusion-zone?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/835387563/chernobyl-30km-exclusion-zone/rewards""}}",444.17069568,Photobooks,photography/photobooks,VIC,41,365.8536585365854
7746,155,28529,NAmerica,2016-11-07,USD,USD,2016-12-17,False,1.0,10000.0,203720542,False,2016-11-16,THE DO ANYTHING JACKET | Athleisure Meets Sleek Design,28529.0,True,False,successful,2016-12-17,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/brevitybrand/the-do-anything-jacket-athleisure-meets-sleek-desi?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/brevitybrand/the-do-anything-jacket-athleisure-meets-sleek-desi/rewards""}}",28529.0,Apparel,fashion/apparel,CA,40,250.0
7747,2,11,NAmerica,2016-05-10,USD,USD,2016-05-25,False,1.0,8000.0,1464052642,False,2016-05-10,CrossCountry Fitness-Research Tour,11.0,False,False,failed,2016-05-25,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/136094157/crosscountry-fitness-research-tour?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/136094157/crosscountry-fitness-research-tour/rewards""}}",11.0,Web,journalism/web,DC,15,533.3333333333334
7748,0,0,NAmerica,2014-12-21,USD,USD,2015-04-06,False,1.0,15000.0,758260140,False,2015-03-07,Flare Instant Messenger,0.0,False,False,failed,2015-04-06,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/922802499/flare-instant-messenger?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/922802499/flare-instant-messenger/rewards""}}",0.0,Software,technology/software,KY,106,141.50943396226415
7749,31,1056,NAmerica,2013-10-31,USD,USD,2013-12-27,False,1.0,800.0,349163504,False,2013-11-27,Omissionary,1056.66,True,False,successful,2013-12-27,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/737636692/omissionary?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/737636692/omissionary/rewards""}}",1056.66,Poetry,publishing/poetry,IL,57,14.035087719298245
7750,1097,76899,NAmerica,2016-02-22,USD,USD,2016-07-13,False,1.0,60000.0,891075627,False,2016-06-06,Ballads,76899.04,True,True,successful,2016-07-13,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/paulacole/ballads?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/paulacole/ballads/rewards""}}",76899.04,Jazz,music/jazz,MA,142,422.53521126760563
7751,71,5960,NAmerica,2015-07-08,USD,USD,2015-09-01,False,1.0,2500.0,1193523394,False,2015-08-03,"Radio Talk Show Online & Podcast  (""Don't Spy On Me!"")",5960.0,True,False,successful,2015-09-01,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/274926857/radio-talk-show-online-and-podcast-dont-spy-on-me?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/274926857/radio-talk-show-online-and-podcast-dont-spy-on-me/rewards""}}",5960.0,Audio,journalism/audio,PA,55,45.45454545454545
7752,41,6510,NAmerica,2017-04-27,USD,USD,2017-06-14,False,1.0,150000.0,746949330,False,2017-05-15,"Save the ""Westinghouse Castle"": Jumpstart a Community",6510.0,False,False,failed,2017-06-14,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/964316264/save-the-westinghouse-castle-jumpstart-a-community?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/964316264/save-the-westinghouse-castle-jumpstart-a-community/rewards""}}",6510.0,Events,food/events,PA,48,3125.0
7753,44,1402,NAmerica,2010-02-11,USD,USD,2010-06-19,False,1.0,1000.0,1300107555,False,2010-03-22,Life In the Shadow of Auschwitz,1402.0,True,True,successful,2010-06-19,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/dannyghitis/life-in-the-shadow-of-auschwitz?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/dannyghitis/life-in-the-shadow-of-auschwitz/rewards""}}",1402.0,Journalism,journalism,Lesser Poland,128,7.8125
7754,52,5328,NAmerica,2016-07-20,USD,USD,2016-08-30,False,1.0,5000.0,1228027110,False,2016-07-29,Help Support the Jack Tone Riordan Trio Live Album/Video,5328.0,True,False,successful,2016-08-30,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/711710115/help-support-the-jack-tone-riordan-trio-live-album?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/711710115/help-support-the-jack-tone-riordan-trio-live-album/rewards""}}",5328.0,Jazz,music/jazz,CA,41,121.95121951219512
7755,101,2309,Euro,2015-09-26,GBP,USD,2015-11-11,False,1.30399008,1200.0,557906176,False,2015-10-12,Click for fun cat stuff,1522.0,True,False,successful,2015-11-11,1.53175481,"{""web"":{""project"":""https://www.kickstarter.com/projects/221328311/street-pussy-limited-edition-apparel-for-cat-fans?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/221328311/street-pussy-limited-edition-apparel-for-cat-fans/rewards""}}",2331.33082082,Apparel,fashion/apparel,England,46,26.08695652173913
7756,467,43626,NAmerica,2016-06-28,USD,USD,2016-09-23,False,1.0,15000.0,1317388970,False,2016-08-24,Goblin Market - An Art Book by Omar Rayyan,43626.0,True,True,successful,2016-09-23,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/omarrayyan/goblin-market-an-art-book-by-omar-rayyan?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/omarrayyan/goblin-market-an-art-book-by-omar-rayyan/rewards""}}",43626.0,Art Books,publishing/art books,MA,87,172.41379310344828
7757,2,75,NAmerica,2016-07-05,USD,USD,2016-10-03,False,1.0,15000.0,1985954939,False,2016-08-04,Starship Custom Snowboards - lightweight powder surfers,75.0,False,False,failed,2016-10-03,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/258482202/starship-custom-snowboards-lightweight-powder-surf?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/258482202/starship-custom-snowboards-lightweight-powder-surf/rewards""}}",75.0,Hardware,technology/hardware,UT,90,166.66666666666666
7758,36,5847,Euro,2018-09-03,EUR,USD,2018-12-21,False,1.13029345,5000.0,1068405760,False,2018-11-21,SOPHIE (AT) - A Short Film,5109.22,True,True,successful,2018-12-21,1.1446192,"{""web"":{""project"":""https://www.kickstarter.com/projects/micheldulisch/sophie-at-a-short-film?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/micheldulisch/sophie-at-a-short-film/rewards""}}",5848.111309024,Shorts,film & video/shorts,North Rhine-Westphalia,109,45.87155963302752
7759,1,14,Euro,2015-11-20,GBP,USD,2015-12-20,False,1.30399008,200000.0,1463916389,False,2015-11-20,Surviving Isolation,10.0,False,False,failed,2015-12-20,1.5278885500000001,"{""web"":{""project"":""https://www.kickstarter.com/projects/survivingisolation/surviving-isolation?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/survivingisolation/surviving-isolation/rewards""}}",15.2788855,Web,journalism/web,England,30,6666.666666666667
7760,5,66,NAmerica,2015-07-09,USD,USD,2015-07-29,False,1.0,777.0,1439436245,False,2015-07-09,My Naked Mind,66.0,False,False,failed,2015-07-29,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/alexandernimos/my-naked-mind?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/alexandernimos/my-naked-mind/rewards""}}",66.0,Poetry,publishing/poetry,DC,20,38.85
7761,38,3243,NAmerica,2014-06-27,USD,USD,2014-09-02,False,1.0,15000.0,74806177,False,2014-07-25,Custom Fit Trainer,3243.0,False,False,failed,2014-09-02,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/325582800/custom-fit-trainer?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/325582800/custom-fit-trainer/rewards""}}",3243.0,Software,technology/software,TN,67,223.88059701492537
7762,12,708,NAmerica,2018-09-28,USD,USD,2018-10-15,False,1.0,666.0,1130615517,False,2018-09-29,DEMON QUEEN,708.0,True,False,successful,2018-10-15,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/morieclark/demon-queen?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/morieclark/demon-queen/rewards""}}",708.0,Apparel,fashion/apparel,OH,17,39.1764705882353
7763,109,16317,NAmerica,2018-08-28,CAD,USD,2018-10-05,False,0.74870979,15000.0,1303950340,False,2018-09-05,FOSH | High Quality Watches without the Luxury Markup,21019.29,True,False,successful,2018-10-05,0.76261828,"{""web"":{""project"":""https://www.kickstarter.com/projects/386167389/high-quality-watches-without-the-luxury-markup-0?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/386167389/high-quality-watches-without-the-luxury-markup-0/rewards""}}",16029.6947866212,Product Design,design/product design,ON,38,394.7368421052632
7764,43,2292,NAmerica,2017-02-11,USD,USD,2017-04-29,False,1.0,2000.0,1135953381,False,2017-03-30,Images from the War in the Pacific: The Art of Jack Smith,2292.0,True,True,successful,2017-04-29,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1100000551/images-from-the-war-in-the-pacific-the-art-of-jack?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1100000551/images-from-the-war-in-the-pacific-the-art-of-jack/rewards""}}",2292.0,Art Books,publishing/art books,GA,77,25.974025974025974
7765,3,52,NAmerica,2013-11-06,USD,USD,2013-12-20,False,1.0,500.0,1387959650,False,2013-11-20,"Whistle To Call Your Dog, Not Me",52.0,False,False,failed,2013-12-20,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/950095344/whistle-to-call-your-dog-not-me?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/950095344/whistle-to-call-your-dog-not-me/rewards""}}",52.0,Conceptual Art,art/conceptual art,AL,44,11.363636363636363
7766,14,5695,NAmerica,2018-01-24,USD,USD,2018-05-20,False,1.0,250000.0,1739916540,False,2018-04-20,IMPACT 50-0,5695.0,False,False,failed,2018-05-20,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/141406733/impact-50-0-machine?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/141406733/impact-50-0-machine/rewards""}}",5695.0,Hardware,technology/hardware,NJ,116,2155.1724137931033
7767,1,50,NAmerica,2015-05-05,CAD,USD,2015-07-31,False,0.74870979,75000.0,1888222709,False,2015-06-23,Wheel Covers,65.0,False,False,failed,2015-07-31,0.81530424,"{""web"":{""project"":""https://www.kickstarter.com/projects/1319366180/wheel-covers?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1319366180/wheel-covers/rewards""}}",52.9947756,Hardware,technology/hardware,BC,87,862.0689655172414
7768,28,2006,NAmerica,2010-07-16,USD,USD,2010-10-04,False,1.0,2000.0,950056901,False,2010-08-25,"FAITH, HOPE, LOVE - A Small Book of Poems and Reflections",2006.0,True,False,successful,2010-10-04,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/johnlopez/faith-hope-love-a-small-book-of-poems-and-reflecti?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/johnlopez/faith-hope-love-a-small-book-of-poems-and-reflecti/rewards""}}",2006.0,Poetry,publishing/poetry,TX,80,25.0
7769,58,2000,NAmerica,2014-02-26,USD,USD,2014-04-12,False,1.0,1200.0,146490216,False,2014-03-04,8 Minutes,2000.0,True,True,successful,2014-04-12,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/460372623/8-minutes?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/460372623/8-minutes/rewards""}}",2000.0,Shorts,film & video/shorts,CT,45,26.666666666666668
7770,0,0,NAmerica,2015-02-04,USD,USD,2015-03-07,False,1.0,800.0,2113466998,False,2015-02-05,Fight Club [Soap] Project for Men & Women,0.0,False,False,failed,2015-03-07,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/865096800/fight-club-soap-project-for-men-and-women?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/865096800/fight-club-soap-project-for-men-and-women/rewards""}}",0.0,Conceptual Art,art/conceptual art,UT,31,25.806451612903224
7771,2,7,NAmerica,2015-06-29,CAD,USD,2015-07-31,False,0.74870979,2000.0,439424890,False,2015-07-01,"The Learnomatic, a simple program to learn anything!",10.0,False,False,failed,2015-07-31,0.8061012200000001,"{""web"":{""project"":""https://www.kickstarter.com/projects/584765478/the-learnomatic-a-simple-program-to-learn-anything?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/584765478/the-learnomatic-a-simple-program-to-learn-anything/rewards""}}",8.0610122,Software,technology/software,QC,32,62.5
7772,29,13510,Euro,2019-02-28,EUR,USD,2019-04-05,False,1.12941772,8500.0,309163662,False,2019-03-06,The Raw Army Eurorack Case,12037.0,True,False,successful,2019-04-05,1.13311494,"{""web"":{""project"":""https://www.kickstarter.com/projects/ginkosynthese/the-raw-army-eurorack-case?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/ginkosynthese/the-raw-army-eurorack-case/rewards""}}",13639.30453278,Product Design,design/product design,South Holland,36,236.11111111111111
7773,18,358,Euro,2018-06-21,EUR,USD,2018-11-21,False,1.12941772,175.0,1132236392,False,2018-10-21,Marvellous Scavenger Hunt & Coloring Book for Kids & Adults!,315.0,True,False,successful,2018-11-21,1.15281749,"{""web"":{""project"":""https://www.kickstarter.com/projects/371716850/marvellous-scavenger-hunt-and-coloring-book-for-ki?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/371716850/marvellous-scavenger-hunt-and-coloring-book-for-ki/rewards""}}",363.13750935,Art Books,publishing/art books,Dublin,153,1.1437908496732025
7774,6,710,NAmerica,2014-11-16,USD,USD,2015-01-19,False,1.0,14500.0,1391551132,False,2014-12-13,2015 VrroomVIP : Smooth Jazz & NeoSoul ESPRESSO series,710.0,False,False,failed,2015-01-19,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/vrroomvip/2015-vrroomvip-smooth-jazz-and-neosoul-espresso-se?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/vrroomvip/2015-vrroomvip-smooth-jazz-and-neosoul-espresso-se/rewards""}}",710.0,Jazz,music/jazz,NC,64,226.5625
7775,20,10322,NAmerica,2015-02-06,USD,USD,2015-03-27,False,1.0,10000.0,132845853,False,2015-02-25,SCISSOR FECIT: Your PC is Now Your Personal Tailor,10322.0,True,False,successful,2015-03-27,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1287579779/scissor-fecit-your-pc-is-now-your-personal-tailor?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1287579779/scissor-fecit-your-pc-is-now-your-personal-tailor/rewards""}}",10322.0,Apparel,fashion/apparel,Tokyo Prefecture,49,204.08163265306123
7776,58,12702,NAmerica,2018-03-18,USD,USD,2018-05-14,False,1.0,12500.0,1020617669,False,2018-04-04,"UndecidedArts: Decide to Be You, Boo.",12702.0,True,False,successful,2018-05-14,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/255162519/undecidedarts-decide-to-be-you-boo?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/255162519/undecidedarts-decide-to-be-you-boo/rewards""}}",12702.0,Apparel,fashion/apparel,NY,57,219.2982456140351
7777,4,68,NAmerica,2014-12-11,CAD,USD,2015-02-01,False,0.74870979,5555.0,1691555193,False,2015-01-02,The tales of Gaianima,87.0,False,False,failed,2015-02-01,0.8608771,"{""web"":{""project"":""https://www.kickstarter.com/projects/598670371/chakra-animals-ultra-violet-hemp-book?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/598670371/chakra-animals-ultra-violet-hemp-book/rewards""}}",74.8963077,Art Books,publishing/art books,QC,52,106.82692307692308
7778,0,0,NAmerica,2015-03-01,CAD,USD,2015-04-01,False,0.74870979,5000.0,1013186170,False,2015-03-02,"Pure, hand-poured, Canadian made, soy candles",0.0,False,False,failed,2015-04-01,0.79937329,"{""web"":{""project"":""https://www.kickstarter.com/projects/567642917/pure-hand-poured-canadian-made-soy-candles?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/567642917/pure-hand-poured-canadian-made-soy-candles/rewards""}}",0.0,Candles,crafts/candles,AB,31,161.29032258064515
7779,117,3776,NAmerica,2013-03-13,USD,USD,2013-04-15,False,1.0,1200.0,1128598251,False,2013-03-15,"Pi Pan RTP: An Affordable, Ready-To-Paint Raspberry Pi Case!",3776.0,True,False,successful,2013-04-15,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/623569705/pi-pan-rtp-an-affordable-ready-to-paint-raspberry?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/623569705/pi-pan-rtp-an-affordable-ready-to-paint-raspberry/rewards""}}",3776.0,Hardware,technology/hardware,MO,33,36.36363636363637
7780,2,6,Euro,2016-08-14,EUR,USD,2016-09-13,False,1.13029345,750.0,823338959,False,2016-08-14,Het Experiment 2.0,6.0,False,False,failed,2016-09-13,1.11632061,"{""web"":{""project"":""https://www.kickstarter.com/projects/48058462/het-experiment-20?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/48058462/het-experiment-20/rewards""}}",6.69792366,Experimental,film & video/experimental,North Holland,30,25.0
7781,43,1686,NAmerica,2018-08-08,USD,USD,2018-09-21,False,1.0,1500.0,1447331608,False,2018-08-22,Fresh Meat 10 | RE:,1686.0,True,False,successful,2018-09-21,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/freshmeatjournal/fresh-meat-10?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/freshmeatjournal/fresh-meat-10/rewards""}}",1686.0,Architecture,design/architecture,IL,44,34.09090909090909
7782,3948,130463,NAmerica,2013-07-31,USD,USD,2013-08-21,False,1.0,40000.0,922417514,False,2013-08-05,"gStick: The Mouse You Hold Like a Pen, for PC's and Macs.",130463.12,True,False,successful,2013-08-21,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/529738175/gstick-the-mouse-you-hold-like-a-pen-for-pcs-and-m?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/529738175/gstick-the-mouse-you-hold-like-a-pen-for-pcs-and-m/rewards""}}",130463.12,Hardware,technology/hardware,AK,21,1904.7619047619048
7783,4,117,NAmerica,2014-07-07,USD,USD,2014-08-14,False,1.0,5000.0,1340395121,False,2014-07-11,Candles & Melts - rings hidden INSIDE valued $10 to $5000!,117.0,False,False,failed,2014-08-14,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/2129936718/candles-and-melts-rings-hidden-inside-valued-10-to?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/2129936718/candles-and-melts-rings-hidden-inside-valued-10-to/rewards""}}",117.0,Candles,crafts/candles,IN,38,131.57894736842104
7784,1472,55857,NAmerica,2011-06-01,USD,USD,2011-07-02,False,1.0,10000.0,1234891009,False,2011-06-02,I DRAW CARS Sketchbook & Reference Guide,55857.99,True,True,successful,2011-07-02,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/bravecadet/i-draw-cars-sketchbook-and-reference-guide?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/bravecadet/i-draw-cars-sketchbook-and-reference-guide/rewards""}}",55857.99,Art Books,publishing/art books,MI,31,322.5806451612903
7785,1,1,Euro,2018-10-22,EUR,USD,2018-12-18,False,1.12941772,6000.0,1260688514,False,2018-11-18,Irida Tzemari Luxury Swimwear,1.0,False,False,failed,2018-12-18,1.14205444,"{""web"":{""project"":""https://www.kickstarter.com/projects/iridatzemariswimwear/irida-tzemari-luxury-swimwear?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/iridatzemariswimwear/irida-tzemari-luxury-swimwear/rewards""}}",1.14205444,Apparel,fashion/apparel,North Holland,57,105.26315789473684
7786,46,1066,NAmerica,2012-11-30,USD,USD,2013-01-14,False,1.0,500.0,2127358547,False,2012-12-01,Graffiti Book: Seoul Street Art,1066.0,True,False,successful,2013-01-14,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/augusttarantino/graffiti-book-seoul-street-art?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/augusttarantino/graffiti-book-seoul-street-art/rewards""}}",1066.0,Art Books,publishing/art books,WA,45,11.11111111111111
7787,1,34,Aus,2015-03-09,AUD,USD,2015-04-09,False,0.7176123600000001,500.0,168758741,False,2015-03-10,AUTUMN Journals,45.0,False,False,failed,2015-04-09,0.76953858,"{""web"":{""project"":""https://www.kickstarter.com/projects/emeraldcircle/destiny-journals?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/emeraldcircle/destiny-journals/rewards""}}",34.6292361,Art Books,publishing/art books,VIC,31,16.129032258064516
7788,64,8017,NAmerica,2012-11-13,USD,USD,2013-05-01,False,1.0,7500.0,1935258410,False,2013-03-27,"Walinto: Mapuche Poetry in Spanish, English, and Mapudungun",8017.5,True,False,successful,2013-05-01,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/2253176/walinto-mapuche-poetry-in-spanish-english-and-mapu?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/2253176/walinto-mapuche-poetry-in-spanish-english-and-mapu/rewards""}}",8017.5,Poetry,publishing/poetry,CA,169,44.37869822485207
7789,1,1,NAmerica,2017-02-09,USD,USD,2017-03-30,False,1.0,1500.0,1354942649,False,2017-02-13,The 2nd Annual Heroes and Villains Con FREE ADMISSION,1.0,False,False,failed,2017-03-30,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/heroesandvillains/the-2nd-annual-heroes-and-villains-con-free-admiss?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/heroesandvillains/the-2nd-annual-heroes-and-villains-con-free-admiss/rewards""}}",1.0,Events,comics/events,NY,49,30.612244897959183
7790,55,6136,NAmerica,2015-02-24,USD,USD,2015-05-01,False,1.0,6000.0,1588785027,False,2015-03-06,Wheels for Cafe Reyes/We Deliver,6136.0,True,False,successful,2015-05-01,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/263111642/wheels-for-cafe-reyes-we-deliver?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/263111642/wheels-for-cafe-reyes-we-deliver/rewards""}}",6136.0,Food Trucks,food/food trucks,MA,66,90.9090909090909
7791,24,1190,NAmerica,2014-09-19,USD,USD,2014-12-12,False,1.0,15000.0,1261822634,False,2014-11-12,The Plastic Sea,1190.0,False,False,failed,2014-12-12,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/854608288/the-plastic-sea?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/854608288/the-plastic-sea/rewards""}}",1190.0,Installations,art/installations,CA,84,178.57142857142858
7792,75,2631,NAmerica,2014-10-30,USD,USD,2014-12-30,False,1.0,2500.0,687918647,False,2014-10-31,"""Won't Do It Again""",2631.0,True,False,successful,2014-12-30,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/464448733/wont-do-it-again?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/464448733/wont-do-it-again/rewards""}}",2631.0,R&B,music/r&b,MN,61,40.98360655737705
7793,64,2309,NAmerica,2018-10-12,USD,USD,2018-12-16,False,1.0,25000.0,886150088,False,2018-11-11,Clothing that Lessens Loneliness,2309.0,False,False,failed,2018-12-16,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/bisexualclothing/clothing-that-lessens-loneliness?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/bisexualclothing/clothing-that-lessens-loneliness/rewards""}}",2309.0,Apparel,fashion/apparel,CA,65,384.61538461538464
7794,7,447,NAmerica,2013-07-30,USD,USD,2013-12-11,False,1.0,2000.0,1104771104,False,2013-11-11,"Indifferent West, Photography Book & Installation project",447.0,False,False,failed,2013-12-11,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1887197502/indifferent-west-photography-book-and-installation?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1887197502/indifferent-west-photography-book-and-installation/rewards""}}",447.0,Conceptual Art,art/conceptual art,NM,134,14.925373134328359
7795,83,6062,NAmerica,2015-06-18,USD,USD,2015-08-29,False,1.0,5500.0,1959626832,False,2015-07-30,Space Program Board Company,6062.0,True,False,successful,2015-08-29,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1182177874/space-program-board-company?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1182177874/space-program-board-company/rewards""}}",6062.0,Apparel,fashion/apparel,WA,72,76.38888888888889
7796,380,34358,NAmerica,2012-11-15,USD,USD,2013-03-12,False,1.0,32000.0,604732563,False,2013-01-26,For Journalism,34358.97,True,True,successful,2013-03-12,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/gotoplanb/for-journalism?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/gotoplanb/for-journalism/rewards""}}",34358.97,Web,journalism/web,FL,117,273.5042735042735
